Date,NDX
1995-10-19,601.26
1995-10-20,591.88
1995-10-23,593.27
1995-10-24,594.23
1995-10-25,584.33
1995-10-26,582.47
1995-10-27,593.53
1995-10-30,607.1
1995-10-31,598.78
1995-11-01,600.91
1995-11-02,614.69
1995-11-03,621.71
1995-11-06,615.72
1995-11-07,596.23
1995-11-08,598.72
1995-11-09,616.95
1995-11-10,613.61
1995-11-13,608.32
1995-11-14,591.68
1995-11-15,593.48
1995-11-16,591.7
1995-11-17,588.81
1995-11-20,571.67
1995-11-21,574.22
1995-11-22,569.04
1995-11-24,578.32
1995-11-27,573.91
1995-11-28,598
1995-11-29,599.58
1995-11-30,593.72
1995-12-01,587.02
1995-12-04,598
1995-12-05,591.23
1995-12-06,589.98
1995-12-07,587.13
1995-12-08,599.38
1995-12-11,596.11
1995-12-12,585.04
1995-12-13,587.54
1995-12-14,566.29
1995-12-15,563.28
1995-12-18,548.04
1995-12-19,575.01
1995-12-20,565.15
1995-12-21,580.76
1995-12-22,585.18
1995-12-26,585.09
1995-12-27,580.37
1995-12-28,571.96
1995-12-29,576.23
1996-01-02,585.94
1996-01-03,572.29
1996-01-04,563.48
1996-01-05,565.14
1996-01-08,563.15
1996-01-09,534.42
1996-01-10,535.29
1996-01-11,555.2
1996-01-12,552.71
1996-01-15,534.44
1996-01-16,546.05
1996-01-17,545.51
1996-01-18,554.32
1996-01-19,564.64
1996-01-22,571.25
1996-01-23,567.35
1996-01-24,582.14
1996-01-25,572.26
1996-01-26,577.05
1996-01-29,576.23
1996-01-30,583.99
1996-01-31,591.82
1996-02-01,601.88
1996-02-02,601.42
1996-02-05,615.47
1996-02-06,619.2
1996-02-07,615.07
1996-02-08,623.8
1996-02-09,623.01
1996-02-12,625.29
1996-02-13,618.54
1996-02-14,617.59
1996-02-15,620.23
1996-02-16,619.04
1996-02-20,616.83
1996-02-21,627.28
1996-02-22,643.41
1996-02-23,642.59
1996-02-26,637.92
1996-02-27,631.1
1996-02-28,631.44
1996-02-29,622.83
1996-03-01,604.76
1996-03-04,601.5
1996-03-05,615.88
1996-03-06,607.84
1996-03-07,609.55
1996-03-08,591.71
1996-03-11,605.48
1996-03-12,599.02
1996-03-13,614.75
1996-03-14,610.56
1996-03-15,621.71
1996-03-18,633.26
1996-03-19,629.39
1996-03-20,615.26
1996-03-21,611.51
1996-03-22,612.88
1996-03-25,597.82
1996-03-26,602.08
1996-03-27,608.06
1996-03-28,608.08
1996-03-29,609.69
1996-04-01,612.99
1996-04-02,615.81
1996-04-03,618.57
1996-04-04,618
1996-04-08,610.61
1996-04-09,611.06
1996-04-10,609.11
1996-04-11,604.07
1996-04-12,605.05
1996-04-15,611.08
1996-04-16,625.94
1996-04-17,620.71
1996-04-18,633.44
1996-04-19,633.01
1996-04-22,644.29
1996-04-23,654.49
1996-04-24,664.01
1996-04-25,666.68
1996-04-26,666.65
1996-04-29,667
1996-04-30,666.73
1996-05-01,673.36
1996-05-02,656.73
1996-05-03,661.07
1996-05-06,662.93
1996-05-07,660.82
1996-05-08,663.53
1996-05-09,662.54
1996-05-10,672.54
1996-05-13,688.52
1996-05-14,695.43
1996-05-15,690.16
1996-05-16,695.25
1996-05-17,690.81
1996-05-20,693.27
1996-05-21,687.86
1996-05-22,688.43
1996-05-23,692.09
1996-05-24,688.91
1996-05-28,685.07
1996-05-29,677.09
1996-05-30,684.04
1996-05-31,692.39
1996-06-03,689.25
1996-06-04,692.59
1996-06-05,699.35
1996-06-06,687.01
1996-06-07,691.46
1996-06-10,688.84
1996-06-11,690.94
1996-06-12,697.16
1996-06-13,691.84
1996-06-14,681.13
1996-06-17,678.44
1996-06-18,666.07
1996-06-19,667.72
1996-06-20,664.45
1996-06-21,672.53
1996-06-24,677.17
1996-06-25,668.04
1996-06-26,659.69
1996-06-27,671.15
1996-06-28,677.3
1996-07-01,687.07
1996-07-02,680.17
1996-07-03,673.84
1996-07-05,657.68
1996-07-08,656
1996-07-09,660.76
1996-07-10,657.45
1996-07-11,635.78
1996-07-12,635.06
1996-07-15,606.89
1996-07-16,614.25
1996-07-17,631.3
1996-07-18,643.74
1996-07-19,633.05
1996-07-22,624.03
1996-07-23,598.34
1996-07-24,605.05
1996-07-25,620.39
1996-07-26,633.39
1996-07-29,620.51
1996-07-30,630.32
1996-07-31,636.01
1996-08-01,651.07
1996-08-02,667.84
1996-08-05,661.02
1996-08-06,671.69
1996-08-07,682.37
1996-08-08,677.52
1996-08-09,678.31
1996-08-12,679.39
1996-08-13,669.1
1996-08-14,677.17
1996-08-15,677.09
1996-08-16,672.28
1996-08-19,670.25
1996-08-20,662.87
1996-08-21,667.42
1996-08-22,681.63
1996-08-23,677.57
1996-08-26,672.92
1996-08-27,679.05
1996-08-28,679.67
1996-08-29,671.1
1996-08-30,663.57
1996-09-03,669.29
1996-09-04,669.2
1996-09-05,652.32
1996-09-06,664.22
1996-09-09,671.98
1996-09-10,671.65
1996-09-11,675.12
1996-09-12,685.65
1996-09-13,707.86
1996-09-16,709.22
1996-09-17,722.5
1996-09-18,727.63
1996-09-19,736.76
1996-09-20,743.42
1996-09-23,733.41
1996-09-24,736.59
1996-09-25,745.73
1996-09-26,744.61
1996-09-27,744.73
1996-09-30,737.58
1996-10-01,734.5
1996-10-02,747.55
1996-10-03,743.28
1996-10-04,759.12
1996-10-07,764.96
1996-10-08,753.24
1996-10-09,753.97
1996-10-10,751.44
1996-10-11,765.64
1996-10-14,771.99
1996-10-15,775.08
1996-10-16,767.64
1996-10-17,755.77
1996-10-18,756.83
1996-10-21,746.28
1996-10-22,736.64
1996-10-23,749.7
1996-10-24,748.41
1996-10-25,743.55
1996-10-28,741.64
1996-10-29,731.21
1996-10-30,736.36
1996-10-31,751.99
1996-11-01,755.51
1996-11-04,756.23
1996-11-05,769.89
1996-11-06,786.9
1996-11-07,795.42
1996-11-08,798.66
1996-11-11,804.72
1996-11-12,794.09
1996-11-13,798.7
1996-11-14,809.75
1996-11-15,799.44
1996-11-18,793.29
1996-11-19,805.78
1996-11-20,808.39
1996-11-21,800.47
1996-11-22,818.51
1996-11-25,821.24
1996-11-26,825.51
1996-11-27,832.37
1996-11-29,834.01
1996-12-02,844.63
1996-12-03,837.91
1996-12-04,834.65
1996-12-05,835.8
1996-12-06,827.21
1996-12-09,856.64
1996-12-10,848.96
1996-12-11,856.38
1996-12-12,843.3
1996-12-13,828.45
1996-12-16,804.62
1996-12-17,815.79
1996-12-18,836.54
1996-12-19,843.72
1996-12-20,834.05
1996-12-23,824.79
1996-12-24,835.4
1996-12-26,842.98
1996-12-27,835.19
1996-12-30,826.49
1996-12-31,821.36
1997-01-02,815.6
1997-01-03,848.08
1997-01-06,853.24
1997-01-07,864.55
1997-01-08,853.09
1997-01-09,856.95
1997-01-10,865.58
1997-01-13,864.37
1997-01-14,881.38
1997-01-15,864.02
1997-01-16,873.81
1997-01-17,883.44
1997-01-20,899.75
1997-01-21,913.73
1997-01-22,925.52
1997-01-23,912.74
1997-01-24,898.37
1997-01-27,889.82
1997-01-28,890.79
1997-01-29,892.46
1997-01-30,911.71
1997-01-31,921.55
1997-02-03,918.01
1997-02-04,916.3
1997-02-05,887.39
1997-02-06,885.52
1997-02-07,899.84
1997-02-10,872.06
1997-02-11,871.71
1997-02-12,900.5
1997-02-13,907.71
1997-02-14,899.91
1997-02-18,897.53
1997-02-19,897.65
1997-02-20,880.25
1997-02-21,864.3
1997-02-24,880.26
1997-02-25,882.04
1997-02-26,880.74
1997-02-27,848.49
1997-02-28,850.46
1997-03-03,856.08
1997-03-04,862.04
1997-03-05,872.07
1997-03-06,851.51
1997-03-07,841.03
1997-03-10,854.84
1997-03-11,848.5
1997-03-12,839.32
1997-03-13,840.5
1997-03-14,838.98
1997-03-17,832.24
1997-03-18,827.57
1997-03-19,811.8
1997-03-20,821.73
1997-03-21,812.73
1997-03-24,802.37
1997-03-25,807.19
1997-03-26,834.38
1997-03-27,818.74
1997-03-31,797.06
1997-04-01,796.79
1997-04-02,783.92
1997-04-03,804.67
1997-04-04,822.4
1997-04-07,832.31
1997-04-08,840.36
1997-04-09,828.73
1997-04-10,813.45
1997-04-11,789.97
1997-04-14,806.79
1997-04-15,798
1997-04-16,798.65
1997-04-17,808.22
1997-04-18,816.43
1997-04-21,802.5
1997-04-22,818.08
1997-04-23,837.97
1997-04-24,837.75
1997-04-25,818.57
1997-04-28,829.39
1997-04-29,856.26
1997-04-30,874.74
1997-05-01,882.12
1997-05-02,909.49
1997-05-05,932.77
1997-05-06,914.9
1997-05-07,909.29
1997-05-08,919.35
1997-05-09,919.14
1997-05-12,924.64
1997-05-13,910.57
1997-05-14,909.92
1997-05-15,931.79
1997-05-16,915.29
1997-05-19,913.57
1997-05-20,942.11
1997-05-21,950.53
1997-05-22,946.11
1997-05-23,959.08
1997-05-27,984.61
1997-05-28,982.6
1997-05-29,970.54
1997-05-30,958.85
1997-06-02,958.69
1997-06-03,929.81
1997-06-04,921.96
1997-06-05,930.61
1997-06-06,944.98
1997-06-09,954.56
1997-06-10,941.14
1997-06-11,949
1997-06-12,949.97
1997-06-13,964.4
1997-06-16,975.87
1997-06-17,989.37
1997-06-18,971.55
1997-06-19,981.95
1997-06-20,981.41
1997-06-23,969.05
1997-06-24,986.42
1997-06-25,979.22
1997-06-26,967.34
1997-06-27,963.01
1997-06-30,957.3
1997-07-01,953.44
1997-07-02,975.93
1997-07-03,986.52
1997-07-07,991.04
1997-07-08,1005.81
1997-07-09,1010.14
1997-07-10,1010.04
1997-07-11,1015.62
1997-07-14,1041.88
1997-07-15,1059.01
1997-07-16,1103.43
1997-07-17,1094.95
1997-07-18,1070.99
1997-07-21,1058.45
1997-07-22,1090.94
1997-07-23,1092.06
1997-07-24,1087.91
1997-07-25,1085.39
1997-07-28,1075.18
1997-07-29,1087.92
1997-07-30,1100.98
1997-07-31,1107.03
1997-08-01,1108.94
1997-08-04,1124.08
1997-08-05,1136.41
1997-08-06,1141.82
1997-08-07,1135.61
1997-08-08,1115.02
1997-08-11,1101.18
1997-08-12,1090.78
1997-08-13,1099.1
1997-08-14,1103.54
1997-08-15,1076.67
1997-08-18,1089.55
1997-08-19,1121.18
1997-08-20,1145.07
1997-08-21,1118.72
1997-08-22,1110.91
1997-08-25,1107.8
1997-08-26,1093.21
1997-08-27,1091.89
1997-08-28,1070.57
1997-08-29,1074.17
1997-09-02,1102.74
1997-09-03,1100.44
1997-09-04,1105.82
1997-09-05,1111.15
1997-09-08,1117.82
1997-09-09,1126.73
1997-09-10,1102.95
1997-09-11,1105.06
1997-09-12,1106.07
1997-09-15,1080.29
1997-09-16,1116.52
1997-09-17,1108.63
1997-09-18,1109.29
1997-09-19,1118.68
1997-09-22,1123.65
1997-09-23,1135.04
1997-09-24,1115.88
1997-09-25,1106.48
1997-09-26,1106.82
1997-09-29,1118.77
1997-09-30,1097.17
1997-10-01,1102.05
1997-10-02,1112.89
1997-10-03,1124.44
1997-10-06,1125.93
1997-10-07,1140.74
1997-10-08,1145.34
1997-10-09,1148.21
1997-10-10,1137.77
1997-10-13,1140.48
1997-10-14,1131.43
1997-10-15,1119.07
1997-10-16,1099.38
1997-10-17,1075.12
1997-10-20,1088.25
1997-10-21,1110.55
1997-10-22,1098.71
1997-10-23,1074.65
1997-10-24,1057.34
1997-10-27,978.85
1997-10-28,1046.87
1997-10-29,1029.76
1997-10-30,1000.7
1997-10-31,1019.62
1997-11-03,1050.72
1997-11-04,1047.62
1997-11-05,1046.92
1997-11-06,1034.17
1997-11-07,1028.32
1997-11-10,1011.54
1997-11-11,1010.96
1997-11-12,980.14
1997-11-13,1005.25
1997-11-14,1027.85
1997-11-17,1049.7
1997-11-18,1036.31
1997-11-19,1039.12
1997-11-20,1062.49
1997-11-21,1056.59
1997-11-24,1030.22
1997-11-25,1038.06
1997-11-26,1044.24
1997-11-28,1050.51
1997-12-01,1079.23
1997-12-02,1052.07
1997-12-03,1061.62
1997-12-04,1052.76
1997-12-05,1070.27
1997-12-08,1082.92
1997-12-09,1050.67
1997-12-10,1033.21
1997-12-11,1001.88
1997-12-12,978.49
1997-12-15,984.38
1997-12-16,997.31
1997-12-17,983.63
1997-12-18,966.77
1997-12-19,969.9
1997-12-22,975.69
1997-12-23,949.57
1997-12-24,938.99
1997-12-26,954.07
1997-12-29,978.53
1997-12-30,998.46
1997-12-31,990.8
1998-01-02,1008.23
1998-01-05,1017.42
1998-01-06,1006.29
1998-01-07,991.19
1998-01-08,994.54
1998-01-09,956.19
1998-01-12,971.17
1998-01-13,995.05
1998-01-14,996.37
1998-01-15,995.58
1998-01-16,1005.87
1998-01-20,1026.88
1998-01-21,1026.52
1998-01-22,1020.63
1998-01-23,1024.47
1998-01-26,1016.4
1998-01-27,1035.76
1998-01-28,1063.22
1998-01-29,1069
1998-01-30,1071.13
1998-02-02,1100.99
1998-02-03,1111.26
1998-02-04,1124.44
1998-02-05,1114.86
1998-02-06,1134.32
1998-02-09,1122.72
1998-02-10,1139.79
1998-02-11,1138.81
1998-02-12,1144.8
1998-02-13,1136.69
1998-02-17,1128.63
1998-02-18,1140.74
1998-02-19,1156.75
1998-02-20,1159.73
1998-02-23,1185.53
1998-02-24,1172.4
1998-02-25,1200.39
1998-02-26,1206.97
1998-02-27,1194.13
1998-03-02,1177.59
1998-03-03,1175.72
1998-03-04,1179.87
1998-03-05,1126.83
1998-03-06,1163.11
1998-03-09,1128.37
1998-03-10,1148.61
1998-03-11,1153.87
1998-03-12,1163.27
1998-03-13,1169.29
1998-03-16,1180.17
1998-03-17,1167.89
1998-03-18,1177.01
1998-03-19,1186.16
1998-03-20,1169.43
1998-03-23,1179.18
1998-03-24,1197.81
1998-03-25,1214.82
1998-03-26,1217.94
1998-03-27,1211.64
1998-03-30,1206.64
1998-03-31,1220.66
1998-04-01,1228.41
1998-04-02,1230.18
1998-04-03,1233.66
1998-04-06,1205.37
1998-04-07,1182.13
1998-04-08,1191.06
1998-04-09,1196.9
1998-04-13,1202.97
1998-04-14,1213.12
1998-04-15,1231.36
1998-04-16,1227.53
1998-04-17,1231.25
1998-04-20,1253.11
1998-04-21,1269.7
1998-04-22,1290.9
1998-04-23,1258.58
1998-04-24,1250.14
1998-04-27,1220.05
1998-04-28,1222.5
1998-04-29,1239.56
1998-04-30,1248.12
1998-05-01,1251.53
1998-05-04,1255.82
1998-05-05,1247.27
1998-05-06,1242.25
1998-05-07,1222.68
1998-05-08,1254.03
1998-05-11,1237.67
1998-05-12,1256.41
1998-05-13,1263.08
1998-05-14,1266.1
1998-05-15,1249.49
1998-05-18,1242.5
1998-05-19,1255.59
1998-05-20,1237.75
1998-05-21,1223.7
1998-05-22,1214.13
1998-05-26,1200.12
1998-05-27,1209.46
1998-05-28,1214.83
1998-05-29,1192.07
1998-06-01,1165.55
1998-06-02,1187.15
1998-06-03,1163.98
1998-06-04,1195.19
1998-06-05,1206.7
1998-06-08,1207.02
1998-06-09,1223.48
1998-06-10,1199.3
1998-06-11,1185.11
1998-06-12,1186.99
1998-06-15,1173.57
1998-06-16,1210.9
1998-06-17,1224.08
1998-06-18,1227.33
1998-06-19,1239.71
1998-06-22,1263.93
1998-06-23,1302.39
1998-06-24,1331.16
1998-06-25,1311.4
1998-06-26,1320.94
1998-06-29,1339.71
1998-06-30,1337.34
1998-07-01,1356.14
1998-07-02,1332.53
1998-07-06,1342.58
1998-07-07,1346.32
1998-07-08,1377.84
1998-07-09,1383.22
1998-07-10,1391.11
1998-07-13,1420.58
1998-07-14,1418.13
1998-07-15,1449.58
1998-07-16,1452.62
1998-07-17,1463.97
1998-07-20,1465.89
1998-07-21,1431.89
1998-07-22,1430.58
1998-07-23,1405.8
1998-07-24,1408.6
1998-07-27,1426.37
1998-07-28,1393.28
1998-07-29,1380.08
1998-07-30,1422.05
1998-07-31,1377.26
1998-08-03,1368.44
1998-08-04,1317.24
1998-08-05,1329.9
1998-08-06,1365.87
1998-08-07,1364.07
1998-08-10,1362.88
1998-08-11,1330.13
1998-08-12,1354.66
1998-08-13,1338.39
1998-08-14,1330.04
1998-08-17,1367.79
1998-08-18,1401.24
1998-08-19,1398.26
1998-08-20,1398.2
1998-08-21,1374.77
1998-08-24,1370.92
1998-08-25,1388.35
1998-08-26,1374.05
1998-08-27,1312.28
1998-08-28,1265.04
1998-08-31,1140.34
1998-09-01,1215.06
1998-09-02,1221.44
1998-09-03,1208.96
1998-09-04,1205.41
1998-09-08,1286.47
1998-09-09,1261.77
1998-09-10,1235.37
1998-09-11,1290.2
1998-09-14,1308.23
1998-09-15,1324.19
1998-09-16,1331.45
1998-09-17,1291.79
1998-09-18,1300.7
1998-09-21,1327.7
1998-09-22,1336.19
1998-09-23,1394.65
1998-09-24,1356.46
1998-09-25,1390.09
1998-09-28,1383.25
1998-09-29,1384.89
1998-09-30,1345.48
1998-10-01,1273.74
1998-10-02,1276.44
1998-10-05,1207.68
1998-10-06,1184.84
1998-10-07,1151.09
1998-10-08,1128.88
1998-10-09,1197.87
1998-10-12,1243.4
1998-10-13,1206.9
1998-10-14,1235.67
1998-10-15,1299.66
1998-10-16,1293.91
1998-10-19,1310.17
1998-10-20,1283.23
1998-10-21,1332.05
1998-10-22,1355.19
1998-10-23,1340.6
1998-10-26,1368.93
1998-10-27,1353.34
1998-10-28,1379.96
1998-10-29,1396.3
1998-10-30,1400.52
1998-11-02,1418.79
1998-11-03,1401.73
1998-11-04,1434
1998-11-05,1442.04
1998-11-06,1458.34
1998-11-09,1467.63
1998-11-10,1477.48
1998-11-11,1480.71
1998-11-12,1466.54
1998-11-13,1465.22
1998-11-16,1475.6
1998-11-17,1498.55
1998-11-18,1514.89
1998-11-19,1537.45
1998-11-20,1544.22
1998-11-23,1589.06
1998-11-24,1580.83
1998-11-25,1598.48
1998-11-27,1628.35
1998-11-30,1557.96
1998-12-01,1632.53
1998-12-02,1619.09
1998-12-03,1573.78
1998-12-04,1630.01
1998-12-07,1676.89
1998-12-08,1668.16
1998-12-09,1685.38
1998-12-10,1652.76
1998-12-11,1675.01
1998-12-14,1614.09
1998-12-15,1663.78
1998-12-16,1656.28
1998-12-17,1689.63
1998-12-18,1735
1998-12-21,1787.3
1998-12-22,1767.82
1998-12-23,1818.96
1998-12-24,1806.04
1998-12-28,1823.99
1998-12-29,1823.31
1998-12-30,1810.97
1998-12-31,1836.01
1999-01-04,1854.39
1999-01-05,1903
1999-01-06,1963.95
1999-01-07,1966.35
1999-01-08,1973.66
1999-01-11,2000.18
1999-01-12,1939.75
1999-01-13,1948.71
1999-01-14,1906.12
1999-01-15,1981.62
1999-01-19,2033.71
1999-01-20,2033.71
1999-01-21,1961.76
1999-01-22,1964.21
1999-01-25,1997.16
1999-01-26,2062.2
1999-01-27,2030.36
1999-01-28,2104.59
1999-01-29,2127.19
1999-02-01,2130.93
1999-02-02,2078.69
1999-02-03,2119.94
1999-02-04,2027.66
1999-02-05,1988.69
1999-02-08,2034.36
1999-02-09,1935.33
1999-02-10,1944.18
1999-02-11,2044.68
1999-02-12,1958.6
1999-02-16,1954.49
1999-02-17,1891.37
1999-02-18,1906.09
1999-02-19,1931.59
1999-02-22,1996.02
1999-02-23,2028.23
1999-02-24,1989.14
1999-02-25,1974.39
1999-02-26,1925.28
1999-03-01,1937.7
1999-03-02,1888.66
1999-03-03,1899.81
1999-03-04,1933.03
1999-03-05,1969.87
1999-03-08,2034.05
1999-03-09,2028.57
1999-03-10,2038.51
1999-03-11,2043.76
1999-03-12,2008.96
1999-03-15,2060.34
1999-03-16,2073.31
1999-03-17,2064.5
1999-03-18,2102.77
1999-03-19,2053.69
1999-03-22,2027.14
1999-03-23,1961.31
1999-03-24,2013.55
1999-03-25,2083.35
1999-03-26,2067.3
1999-03-29,2144.66
1999-03-30,2125.69
1999-03-31,2106.39
1999-04-01,2146.13
1999-04-05,2219.64
1999-04-06,2218.83
1999-04-07,2192.29
1999-04-08,2224.75
1999-04-09,2232.47
1999-04-12,2219.21
1999-04-13,2175.18
1999-04-14,2103.63
1999-04-15,2135.81
1999-04-16,2086.46
1999-04-19,1967.58
1999-04-20,2030.28
1999-04-21,2105.82
1999-04-22,2183.49
1999-04-23,2210.44
1999-04-26,2260.66
1999-04-27,2207.03
1999-04-28,2150.44
1999-04-29,2119.29
1999-04-30,2136.39
1999-05-03,2137.95
1999-05-04,2097.55
1999-05-05,2155.77
1999-05-06,2078.63
1999-05-07,2117.73
1999-05-10,2134.75
1999-05-11,2175.85
1999-05-12,2217.68
1999-05-13,2179.08
1999-05-14,2125.15
1999-05-17,2175.74
1999-05-18,2159.26
1999-05-19,2186.2
1999-05-20,2139.95
1999-05-21,2114.4
1999-05-24,2060.59
1999-05-25,1999.04
1999-05-26,2053.04
1999-05-27,2050.09
1999-05-28,2089.7
1999-06-01,2025.79
1999-06-02,2074.54
1999-06-03,2030.4
1999-06-04,2109.41
1999-06-07,2152.69
1999-06-08,2086.75
1999-06-09,2135.48
1999-06-10,2097.79
1999-06-11,2062.29
1999-06-14,2028.92
1999-06-15,2058.17
1999-06-16,2167.49
1999-06-17,2190.83
1999-06-18,2205.46
1999-06-21,2268.66
1999-06-22,2209.89
1999-06-23,2239.33
1999-06-24,2184.87
1999-06-25,2185.76
1999-06-28,2243.94
1999-06-29,2280.06
1999-06-30,2296.77
1999-07-01,2322.32
1999-07-02,2347.88
1999-07-06,2330.73
1999-07-07,2340.67
1999-07-08,2374.58
1999-07-09,2393.02
1999-07-12,2384.24
1999-07-13,2373.66
1999-07-14,2417.05
1999-07-15,2429.27
1999-07-16,2459.48
1999-07-19,2424.62
1999-07-20,2329.32
1999-07-21,2363.63
1999-07-22,2281.92
1999-07-23,2302.02
1999-07-26,2233.51
1999-07-27,2308.78
1999-07-28,2333.78
1999-07-29,2263.06
1999-07-30,2270.93
1999-08-02,2264.81
1999-08-03,2239.18
1999-08-04,2204.33
1999-08-05,2232.23
1999-08-06,2212.15
1999-08-09,2187.61
1999-08-10,2163.77
1999-08-11,2241.8
1999-08-12,2214.33
1999-08-13,2307.06
1999-08-16,2313.08
1999-08-17,2337.37
1999-08-18,2317.39
1999-08-19,2278.79
1999-08-20,2315.07
1999-08-23,2385.87
1999-08-24,2404.82
1999-08-25,2460.92
1999-08-26,2417.3
1999-08-27,2402.57
1999-08-30,2366.88
1999-08-31,2396.87
1999-09-01,2404.94
1999-09-02,2392.6
1999-09-03,2506.69
1999-09-07,2491.82
1999-09-08,2454.67
1999-09-09,2505.5
1999-09-10,2534.61
1999-09-13,2483.1
1999-09-14,2522.46
1999-09-15,2463.09
1999-09-16,2466.88
1999-09-17,2536.91
1999-09-20,2545.41
1999-09-21,2473.74
1999-09-22,2513.94
1999-09-23,2403.07
1999-09-24,2399.58
1999-09-27,2426.51
1999-09-28,2428.11
1999-09-29,2398.78
1999-09-30,2407.9
1999-10-01,2404.45
1999-10-04,2467.92
1999-10-05,2471.5
1999-10-06,2532.4
1999-10-07,2532
1999-10-08,2555.36
1999-10-11,2578.88
1999-10-12,2526.82
1999-10-13,2454.49
1999-10-14,2470.99
1999-10-15,2403.81
1999-10-18,2362.11
1999-10-19,2362.25
1999-10-20,2466.29
1999-10-21,2477.14
1999-10-22,2485.9
1999-10-25,2484.19
1999-10-26,2466.4
1999-10-27,2457.46
1999-10-28,2539.93
1999-10-29,2637.44
1999-11-01,2616.36
1999-11-02,2626.99
1999-11-03,2672.72
1999-11-04,2703.11
1999-11-05,2755.7
1999-11-08,2786.27
1999-11-09,2763.58
1999-11-10,2797.61
1999-11-11,2849.81
1999-11-12,2888.91
1999-11-15,2875.87
1999-11-16,2940.25
1999-11-17,2911.69
1999-11-18,3003.49
1999-11-19,3028.84
1999-11-22,3049.61
1999-11-23,2999.78
1999-11-24,3108.52
1999-11-26,3116.62
1999-11-29,3063.23
1999-11-30,2966.71
1999-12-01,2997.28
1999-12-02,3108.47
1999-12-03,3172.37
1999-12-06,3191.09
1999-12-07,3205.08
1999-12-08,3164.08
1999-12-09,3167.52
1999-12-10,3203.28
1999-12-13,3242.37
1999-12-14,3167.29
1999-12-15,3239.18
1999-12-16,3332.31
1999-12-17,3359.86
1999-12-20,3390.01
1999-12-21,3528.53
1999-12-22,3562.29
1999-12-23,3590.28
1999-12-27,3598.51
1999-12-28,3579.95
1999-12-29,3689.68
1999-12-30,3683.67
1999-12-31,3707.83
2000-01-03,3790.55
2000-01-04,3546.2
2000-01-05,3507.31
2000-01-06,3340.81
2000-01-07,3529.6
2000-01-10,3717.41
2000-01-11,3544.35
2000-01-12,3478.14
2000-01-13,3612.08
2000-01-14,3704.74
2000-01-18,3757.78
2000-01-19,3790.89
2000-01-20,3841.74
2000-01-21,3849.96
2000-01-24,3660.96
2000-01-25,3759.11
2000-01-26,3621.21
2000-01-27,3593.15
2000-01-28,3446.13
2000-01-31,3570.05
2000-02-01,3701.78
2000-02-02,3724.46
2000-02-03,3851.16
2000-02-04,3874.37
2000-02-07,3933.34
2000-02-08,4062.77
2000-02-09,3968.46
2000-02-10,4090
2000-02-11,3968.89
2000-02-14,3986.13
2000-02-15,3997.03
2000-02-16,3997.97
2000-02-17,4125.38
2000-02-18,3965.75
2000-02-22,3969.13
2000-02-23,4170.09
2000-02-24,4253.05
2000-02-25,4178.58
2000-02-28,4162.13
2000-02-29,4266.94
2000-03-01,4309.01
2000-03-02,4234.26
2000-03-03,4442.87
2000-03-06,4457.18
2000-03-07,4390.83
2000-03-08,4445.68
2000-03-09,4586.26
2000-03-10,4587.16
2000-03-13,4426.8
2000-03-14,4226.99
2000-03-15,4130.01
2000-03-16,4353.33
2000-03-17,4440.45
2000-03-20,4261.15
2000-03-21,4449.33
2000-03-22,4596.81
2000-03-23,4660.62
2000-03-24,4691.61
2000-03-27,4704.73
2000-03-28,4583.39
2000-03-29,4413.92
2000-03-30,4250.19
2000-03-31,4397.84
2000-04-03,4077.02
2000-04-04,4034.17
2000-04-05,4030.26
2000-04-06,4086.73
2000-04-07,4291.53
2000-04-10,3998.26
2000-04-11,3909.21
2000-04-12,3633.63
2000-04-13,3553.81
2000-04-14,3205.7
2000-04-17,3529.45
2000-04-18,3715.81
2000-04-19,3583.07
2000-04-20,3505.29
2000-04-24,3353.53
2000-04-25,3621.56
2000-04-26,3505.71
2000-04-27,3692.57
2000-04-28,3773.18
2000-05-01,3829.29
2000-05-02,3627.31
2000-05-03,3562.16
2000-05-04,3570.73
2000-05-05,3688.36
2000-05-08,3521.6
2000-05-09,3444.64
2000-05-10,3244.73
2000-05-11,3381.57
2000-05-12,3406.25
2000-05-15,3512.11
2000-05-16,3646.89
2000-05-17,3550.5
2000-05-18,3426.35
2000-05-19,3260.64
2000-05-22,3264.71
2000-05-23,3023.42
2000-05-24,3180.31
2000-05-25,3099.28
2000-05-26,3101.44
2000-05-30,3414.03
2000-05-31,3324.08
2000-06-01,3518.98
2000-06-02,3755.67
2000-06-05,3730.31
2000-06-06,3646.32
2000-06-07,3736.01
2000-06-08,3707.31
2000-06-09,3760.26
2000-06-12,3638.42
2000-06-13,3765.81
2000-06-14,3677.49
2000-06-15,3752.01
2000-06-16,3787.36
2000-06-19,3933.7
2000-06-20,3933.83
2000-06-21,3970
2000-06-22,3804.11
2000-06-23,3685.3
2000-06-26,3771.45
2000-06-27,3699
2000-06-28,3771.06
2000-06-29,3665.83
2000-06-30,3763.79
2000-07-03,3804.78
2000-07-05,3649.8
2000-07-06,3793.48
2000-07-07,3841.27
2000-07-10,3772.2
2000-07-11,3744.53
2000-07-12,3901.12
2000-07-13,3956.67
2000-07-14,4041.15
2000-07-17,4061.88
2000-07-18,3960.96
2000-07-19,3843.98
2000-07-20,3995.46
2000-07-21,3908.75
2000-07-24,3790.62
2000-07-25,3865.39
2000-07-26,3818.28
2000-07-27,3681.63
2000-07-28,3477.31
